temp_id,address,countries_scope,lat,lon,name,phone,url
568,"5892, 6165, bergen, norway",NO,,,"orthopedic department, haraldsplass deaconess hospital, p.o.b. ",,
569,"oslo university hospital, 0424, oslo, norway",NO,,,"oslo centre of biostatistics and epidemiology, research support services",,
570,"0424, 4956, oslo, norway",NO,,,"department for physical medicine and rehabilitation, oslo university hospital, p.o.b. , nydalen",,
571,"5892, 6165, bergen, norway",NO,,,"department of radiology, haraldsplass deaconess hospital, p.o.b. ",,
572,"0424, 4956, oslo, norway",NO,,,"department for physical medicine and rehabilitation, oslo university hospital, p.o.b. , nydalen",,
573,"university of tromsø, 9037, tromsø, norway",NO,,,national research center in complementary and alternative medicine,,
574,"rikshospitalet-radiumhospitalet medical centre, 0027, oslo, norway",NO,,,"institute of pathology, faculty division rikshospitalet, university of oslo",,
575,"sintef industry, 0314, n- oslo, norway",NO,,,,,
576,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,department of materials science and engineering,,
577,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,department of materials science and engineering,,
578,"sintef industry, 0314, n- oslo, norway",NO,,,,,
579,"sintef industry, 0314, n- oslo, norway",NO,,,,,
580,"norwegian knowledge centre for the health servicesoslo, norway",NO,,,norwegian branch of the nordic cochrane centre,,
581,"blindern, 1048, 0316 oslo, norway",NO,,,"department of physics and center for materials science and nanotechnology, university of oslo, p.o. box ",,
582,"ullevål hospitaluniversity of oslo, norway",NO,,,department of surgery,,
583,"university of oslooslo, norway",NO,,,"division of medicine, akerhus university hospital",,
584,"department of biological and medical psychologyuniversity of bergen, norway",NO,,,,,
585,"0424, 4950, oslo, norway",NO,,,"department of neuropsychiatry and psychosomatic medicine, oslo universitetssykehus hf rikshospitalet, pb  nydalen",,
586,"pb, 7800, 5020-bergen, norway",NO,,,"phylogenetic systematics and evolution research group, section of taxonomy and evolution, department of natural history, university museum of bergen, university of bergen, bergen",,
587,"haukeland university hospital, 5020, 5021 bergen, norway",NO,,,"department of clinical science, university of bergen,  bergen, norway; department of pediatrics",,
588,"university of bergen, 5020, bergen, norway",NO,,,department of clinical medicine,,
589,"diakonhjemmet hospitaloslo, norway",NO,,,diakonhjemmet hospital pharmacy,,
590,"university of bergenbergen, norway",NO,,,"department of clinical dentistry, faculty of medicine and dentistry",,
591,"norwegian institute of public healthoslo, norway",NO,,,"division for mental & physical health, department of non-communicable diseases",,
592,"oslo university hospitaloslo, norway",NO,,,oslo centre for biostatistics & epidemiology,,
592,"norwegian institute of public healthoslo, norway",NO,,,"division for mental & physical health, department of non-communicable diseases",,
593,"norwegian institute of public healthoslo, norway",NO,,,"division for mental & physical health, department of non-communicable diseases",,
594,"oslo university hospitaloslo, norway",NO,,,department of mental health and addiction,,
595,"norwegian university of science and technologytrondheim, norway",NO,,,department of cancer research and molecular medicine,,
596,"st. olavs plass, 0130, oslo, norway",NO,,,"nova norwegain social research, oslo and akershus university college, postbox 4",,
597,"university of bergenschool of medicine, norway",NO,,,,,
598,"jonas lies vei 65bergen, norway",NO,,,"department of surgery, haukeland university hospital, university of bergen",,
599,"university of oslooslo, norway",NO,,,"department of anesthesiology, institute for clinical medicine",,
600,"b lovisenberg diakonale hospitaloslo, norway",NO,,,,,
601,"b lovisenberg diakonale hospitaloslo, norway",NO,,,,,
602,"university of oslooslo, norway",NO,,,"c department of nursing science , faculty of medicine, institute of health and society",,
602,"the norwegian university of science and technology, 7489, n- trondheim, norway",NO,,,department of community medicine and general practice,,
603,"department of physical performancenorwegian school of sport sciencesoslo, norway",NO,,,,,
604,"department of physical performancenorwegian school of sport sciencesoslo, norway",NO,,,,,
605,"department of physical performancenorwegian school of sport sciencesoslo, norway",NO,,,,,
606,"department of physical performancenorwegian school of sport sciencesoslo, norway",NO,,,,,
607,"a the public dental health service competence center of northern norwaytromsø, norway",NO,,,,,
608,"uit the arctic university of norwaytromsø, norway",NO,,,"b department of clinical dentistry, faculty of health sciences ",,
608,"university of oslooslo, norway",NO,,,"c department of pediatric dentistry and behavioural science, faculty of dentistry ",,
609,"uit the arctic university of norwaytromsø, norway",NO,,,"b department of clinical dentistry, faculty of health sciences ",,
610,"rikshospitaletuniversity of oslo, norway",NO,,,institute of medical biochemistry,,
611,"university of tromsø, 9037, n- tromsø, norway",NO,,,"department of pharmaceutics and biopharmaceutics, institute of pharmacy",,
612,"christiesgate 12bergen, norway",NO,,,"department of clinical psychology, university of bergen",,
613,"ranheim health centretrondheim, norway",NO,,,,,
614,"tjøtta, 8860, n- tjøtta, norway",NO,,,"institute for agricultural and environmental research, arctic agriculture and land use division",,
615,"university of oslooslo, norway",NO,,,"department of oral biology, dental faculty",,
616,"university of bergenbergen, norway",NO,,,department for physics and technology,,
617,"university of oslooslo, norway",NO,,,department of physics,,
618,"university of oslooslo, norway",NO,,,department of physics,,
619,"university of oslooslo, norway",NO,,,department of physics,,
620,"university of oslooslo, norway",NO,,,department of physics,,
621,"university of bergenbergen, norway",NO,,,department for physics and technology,,
622,"university of bergenbergen, norway",NO,,,department for physics and technology,,
623,"university of oslooslo, norway",NO,,,department of physics,,
624,"university of oslooslo, norway",NO,,,department of physics,,
625,"university of oslooslo, norway",NO,,,department of physics,,
626,"university of bergenbergen, norway",NO,,,department for physics and technology,,
627,"university of bergenbergen, norway",NO,,,department for physics and technology,,
628,"university of bergenbergen, norway",NO,,,department for physics and technology,,
629,"university of bergenbergen, norway",NO,,,department for physics and technology,,
630,"university of oslooslo, norway",NO,,,department of physics,,
631,"university of oslooslo, norway",NO,,,department of physics,,
632,"university of oslooslo, norway",NO,,,department of physics,,
633,"university of oslooslo, norway",NO,,,department of physics,,
634,"university of oslooslo, norway",NO,,,department of physics,,
635,"university of bergenbergen, norway",NO,,,department for physics and technology,,
636,"university of bergenbergen, norway",NO,,,department for physics and technology,,
637,"university of bergenbergen, norway",NO,,,department for physics and technology,,
638,"university of bergenbergen, norway",NO,,,department for physics and technology,,
639,"university of oslooslo, norway",NO,,,department of physics,,
640,"university of oslooslo, norway",NO,,,department of physics,,
641,"university of bergenbergen, norway",NO,,,department for physics and technology,,
642,"university of bergenbergen, norway",NO,,,department for physics and technology,,
643,"nydalen, 4950, n-0424 oslo, norway",NO,,,"department of forensic sciences, oslo university hospital, po box ",,
644,"nydalen, 4950, n-0424 oslo, norway",NO,,,"department of forensic sciences, oslo university hospital, po box ",,
645,"nydalen, 4950, n-0424 oslo, norway",NO,,,"department of forensic sciences, oslo university hospital, po box ",,
646,"kalfarveien 31, 5018, bergen, norway",NO,,,"national centre for emergency primary health care, uni health, bergen, norway",,
647,"norwegian university of science and technologytrondheim, norway",NO,,,"mi lab, department of circulation and medical imaging",,
648,"akeroslo, norway",NO,,,"department of endocrinology, oslo university hospital",,
649,"national institute of occupational healthoslo, norway",NO,,,department of toxicology,,
650,"ullevaal university hospitaloslo, norway",NO,,,research forum,,
651,"stavanger university collegestavanger, norway",NO,,,school of health and social work education,,
652,"statoil research centretrondheim, norway",NO,,,,,
653,"oslo university hospitaloslo, norway",NO,,,ullevål department of infectious diseases,,
654,"institute of medical biochemistryuniversity of oslo, norway",NO,,,,,
655,"university of oslooslo, norway",NO,,,department of medicine and allergology,,
656,"university of oslo, 0310, n-0316 oslo, norway",NO,,,"department of gynecologic oncology, oslo university hospital, norwegian radium hospital, n- oslo, norway, faculty of medicine, institute of clinical medicine",,
657,"p.o. box  blindern, 1033, oslo n-0315, norway",NO,,,"centre for materials science and nanotechnology (smn), department of chemistry, university of oslo",,
658,"p.o. box  blindern, 1033, oslo n-0315, norway",NO,,,"centre for materials science and nanotechnology (smn), department of chemistry, university of oslo",,
659,"ntnutrondheim, norway",NO,,,"department of social work and health science, faculty of social sciences and technology management",,
660,"haukeland universitetssykehus, 5021, bergen og bergen søvnsenter, norway",NO,,,"institutt for samfunnsmedisinske fag, universitetet i bergen og nasjonalt kompetansesenter for søvnsykdommer",,
661,"dep. computer and information sciencetrondheim, norway",NO,,,norwegian university of science and technology,,
662,"university of bergenbergen, norway",NO,,,"a section for hematology, department of clinical science ",,
663,"university of bergenbergen, norway",NO,,,"a section for hematology, department of clinical science ",,
664,"haukeland university hospitalbergen, norway",NO,,,"b section for hematology, department of medicine ",,
664,"university of bergenbergen, norway",NO,,,department of molecular biology,,
665,"norwegian university of science and technologytrondheim, norway",NO,,,"department of laboratory medicine, children's and women's health",,
666,"university of oslo, 0371, oslo, norway",NO,,,department of pharmaceutical chemistry,,
667,"university of bergen, 9500, n-5009 bergen, norway",NO,,,"san diego supercomputer center, university of california san diego,  gilman drive, la jolla, ca 92093, usa; department of biomedicine",,
668,"2665, 4440, 4828 mjåvatn, norway",NO,,,"vytautas magnus university, vileikos str. 8, lt-4 kaunas, lithuania; rosef field research station, frolandsveien",,
669,"denmark department of global public health and primary careuniversity of bergen, norway",NO,,,"research unit for general practice, uni health research, bergen, norway research unit for general practice in copenhagen",,
670,"university of tromsøtromsø, norway",NO,,,"research group of host-microbe interactions, department of medical biology, faculty of health sciences",,
671,"university of bergenbergen, norway",NO,,,"department of surgical sciences, faculty of medicine and dentistry",,
672,"kirkeveien 166, 0407, n- oslo, norway",NO,,,oslo university hospital,,
673,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
674,"kg jebsen center for cardiac researchoslo, norway",NO,,,,,
674,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
675,"kg jebsen center for cardiac researchoslo, norway",NO,,,,,
676,"bjørknes collegeoslo, norway",NO,,,,,
675,"oslo university hospital and university of oslooslo, norway",NO,,,institute for experimental medical research,,
676,"kg jebsen center for cardiac researchoslo, norway",NO,,,,,
676,"haukeland hospitaluniversity of bergen, norway",NO,,,department of clinical biology,,
677,"ullevaal hospitaluniversity of oslo, norway",NO,,,orthopaedic department,,
678,"flødevigen, 9901, n-4817 his, norway",NO,,,"imar/dop, university of the azores, cais sta cruz, -862 horta, azores, portugal institute of marine research",,
679,"christiesgt, 7807, 13 bergen, norway",NO,,,"department of health promotion and development, university of bergen, p,o,box , no-5020",,
680,"university of bergenbergen, norway",NO,,,department of biology,,
681,"norwegian forest and landscape institutebergen, norway",NO,,,,,
681,"norwegian institute for nature researchoslo, norway",NO,,,,,
682,"norwegian university of life sciencesås, norway",NO,,,department of ecology and natural resource management,,
682,"norwegian university of life sciencesås, norway",NO,,,department of ecology and natural resource management,,
683,"university of bergenbergen, norway",NO,,,department of biology,,
684,"norwegian university of life sciencesås, norway",NO,,,department of ecology and natural resource management,,
685,"institute of psychiatryoslo, norway",NO,,,university of oslo,,
686,"gaustadalléen 21, 0349, no- oslo, norway",NO,,,norwegian institute for water research (niva),,
687,"gaustadalléen 21, 0349, no- oslo, norway",NO,,,norwegian institute for water research (niva),,
688,"norwegian institute of public healthoslo, norway",NO,,,department of psychosomatics and health behavior,,
689,"norwegian university of science and technologytrondheim, norway",NO,,,"faculty of social and educational sciences, department of sociology and political science",,
690,"gade institutehaukeland hospital, norway",NO,,,"department of microbiology and immunology, university of bergen",,
691,"stord/haugesund university college, norway",NO,,,,,
692,"303adamstuen, norway",NO,,,"norwegian university of life sciences, bygning 11",,
693,"university hospital of north norwayharstad, norway",NO,,,"centre for sami health research, university of tromsø-the arctic university of norway, tromsø, norway medical department",,
694,"university of tromsø-the arctic university of norwaytromsø, norway",NO,,,centre for sami health research,,
695,"montebello, 0310, oslo, norway",NO,,,"department of cell biology, institute for cancer research, oslo university hospital, radiumhospitalet",,
696,"norway centre of cardiological innovationoslo, norway",NO,,,"department of cardiology, oslo university hospital, rikshospitalet and university of oslo, oslo",,
697,"the norwegian radium hospital, 0310, oslo, norway",NO,,,"department of genetics, institute for cancer research",,
698,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
699,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of neurology,,
700,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
701,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
701,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of neurology,,
702,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
703,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
704,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
705,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of thoracic and cardiovascular surgery,,
706,"faculty of medicineuniversity of oslo, norway",NO,,,,,
706,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
707,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
707,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
708,"faculty of medicineuniversity of oslo, norway",NO,,,,,
709,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
708,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of neurology,,
709,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
710,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
710,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
711,"oslo university hospital rikshospitaletoslo, norway",NO,,,section of clinical immunology and infectious diseases,,
712,"faculty of medicineuniversity of oslo, norway",NO,,,,,
713,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
711,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
712,"faculty of medicineuniversity of oslo, norway",NO,,,,,
713,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
712,"oslo university hospital rikshospitaletoslo, norway",NO,,,research institute of internal medicine,,
713,"oslo university hospital rikshospitaletoslo, norway",NO,,,department of microbiology,,
714,"faculty of medicineuniversity of oslo, norway",NO,,,,,
715,"k.g. jebsen inflammatory research centeruniversity of oslo, norway",NO,,,,,
713,"rikshospitaletoslo, norway",NO,,,department of thoracic medicine,,
714,"oslo university hospitaloslo, norway",NO,,,department of gastroenterology,,
715,"the norwegian university of science and technology and sintef, 7465, trondheim, norway",NO,,,,,
716,"the norwegian university of science and technology and sintef, 7465, trondheim, norway",NO,,,,,
717,"the norwegian university of science and technology and sintef, 7465, trondheim, norway",NO,,,,,
718,"university of oslooslo, norway",NO,,,department of medicine,,
719,"haukeland hospitalbergen, norway",NO,,,department of neurology,,
720,"ullevål university hospital, 1036, oslo, norway",NO,,,"institute of medical genetics, university of oslo, p.o. box , blindern, no-0315 oslo, norway; department of medical genetics",,
721,"akershus university hospitallørenskog, norway",NO,,,division mental health services,,
722,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
722,"rikshospitaletoslo, norway",NO,,,"department of respiratory medicine, medical department",,
723,"university hospital of north norwaytromsø, norway",NO,,,department of paediatrics,,
724,"university of tromsøtromsø, norway",NO,,,"paediatric research group, department of clinical medicine",,
724,"university hospital of north norwaytromsø, norway",NO,,,department of paediatrics,,
725,"university of tromsøtromsø, norway",NO,,,"paediatric research group, department of clinical medicine",,
725,"university of tromsøtromsø, norway",NO,,,"research group for host-microbe interactions, department of medical biology",,
726,"university hospital of north norwaytromsø, norway",NO,,,department of paediatrics,,
727,"university of tromsøtromsø, norway",NO,,,"paediatric research group, department of clinical medicine",,
727,"rikshospitaletuniversity of oslo, norway",NO,,,institute of immunology,,
728,"department of chemistryuniversity of oslo, norway",NO,,,,,
729,"klinikk for medisinlovisenberg diakonale sykehus, norway",NO,,,,,
730,"oslo, 0310, montebello, norway",NO,,,"department of pathology, the norwegian radium hospital, oslo university hospital and university of oslo",,
731,"p.o. box  nydalen, 4404, no-0403 oslo, norway",NO,,,"division of infectious disease control, norwegian institute of public health",,
732,"norwegian university of science and technology, 7491, n- trondheim, norway",NO,,,"program for sport sciences, faculty of social sciences and technology management",,
733,"institute of community medicineuniversity of tromsø, norway",NO,,,,,
734,"university of oslooslo, norway",NO,,,"department of general practice, institute of health and society",,
735,"university of oslooslo, norway",NO,,,"general practice research unit, department of general practice, institute of health and society",,
736,"university of oslooslo, norway",NO,,,"department of general practice, institute of health and society",,
737,"university of oslooslo, norway",NO,,,"general practice research unit, department of general practice, institute of health and society",,
738,"university of oslooslo, norway",NO,,,"general practice research unit, department of general practice, institute of health and society",,
739,"deportment of physicsuniversity of bergen, norway",NO,,,,,
740,"n-2300, 4123, hamar, norway",NO,,,"geno breeding and a.i. association, post box ",,
741,"oslo university hospitaloslo, norway",NO,,,"k. g. jebsen celiac disease research centre, university of oslo, norway; department of immunology and transfusion medicine",,
742,"institute of basic medical sciencesuniversity of oslo, norway",NO,,,department of nutrition,,
743,"institute of basic medical sciencesuniversity of oslo, norway",NO,,,department of nutrition,,
744,"university of oslooslo, norway",NO,,,"department of nutrition, institute of basic medical sciences, university of oslo, norway; oslo centre for biostatistics and epidemiology, department of biostatistics, institute of basic medical sciences",,
745,"institute of basic medical sciencesuniversity of oslo, norway",NO,,,"k. g. jebsen celiac disease research centre, university of oslo, norway; department of nutrition",,
746,"university of oslo, 0424, oslo, norway",NO,,,"k. g. jebsen celiac disease research centre, university of oslo, norway; department of immunology and transfusion medicine, oslo university hospital, oslo, norway; department of gastroenterology, oslo university hospital rikshospitalet,  oslo, norway; centre for immune regulation",,
747,"3103, 2168, tønsberg, norway",NO,,,"department of cardiology, vestfold hospital trust, pb ",,
748,"sintef health service research and institute of health management and health economicsuniversity of oslo; health organisation research norway (horn), norway",NO,,,,,
749,"university of oslooslo, norway",NO,,,"department of biostatistics, faculty of medicine",,
750,"university of bergenbergen, norway",NO,,,"locus of registry-based epidemiology, faculty of medicine",,
751,"ullevål university hospitaloslo, norway",NO,,,department of psychiatry,,
752,"universitetssykehuset nord-norgetromsø, norway",NO,,,avdeling for mikrobiologi og smittevern,,
753,"ullevål university hospitaloslo, norway",NO,,,"department of gynaecology, women and children's division",,
754,"department of pediatricsunversity of bergen, norway",NO,,,,,
755,"p.o. box  blindern, 1052, 0316 oslo, norway",NO,,,"department of oral biology, university of oslo",,
756,"university of bergenbergen, norway",NO,,,"department of health promotion and development, faculty of psychology",,
757,"university of bergenbergen, norway",NO,,,"department of health promotion and development, faculty of psychology",,
758,"norway; institute of clinical medicineuniversity of oslo, norway",NO,,,"department of tumor biology, norwegian radium hospital, oslo university hospital",,
759,"norway; institute of clinical medicineuniversity of oslo, norway",NO,,,"department of radiology, norwegian radium hospital, oslo university hospital",,
760,"norwegian radium hospitaloslo university hospital, norway",NO,,,department of tumor biology,,
761,"norway; institute of clinical medicineuniversity of oslo, norway",NO,,,"department of tumor biology, norwegian radium hospital, oslo university hospital",,
762,"norwegian radium hospitaloslo university hospital, norway",NO,,,"department of oncology, akershus university hospital, norway; department of tumor biology",,
763,"norwegian radium hospitaloslo university hospital, norway",NO,,,"department of oncology, akershus university hospital, norway; department of radiation biology",,
764,"norwegian radium hospitaloslo university hospital, norway",NO,,,"department of radiation biology, norwegian radium hospital, oslo university hospital, norway; department of radiology",,
765,"norwegian radium hospitaloslo university hospital, norway",NO,,,department of oncology,,
766,"norway; institute of clinical medicineuniversity of oslo, norway",NO,,,"department of oncology, akershus university hospital",,
767,"university of oslooslo, norway",NO,,,"c department of hematology , oslo university hospital and institute of clinical medicine",,
768,"stavanger university hospitalstavanger, norway",NO,,,department of cardiology,,
769,"breivika, 9037, tromsø, norway",NO,,,"department of arctic and marine biology, faculty of biosciences, fisheries and economics, university of tromsø",,
770,"strandvegen 1stjordal, norway",NO,,,"department of circulation and medical imaging, norwegian university of science and technology, trondheim, norway; helse midt-norge rhf",,
771,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
772,"norwegian university of science and technologytrondheim, norway",NO,,,"department of public health and nursing, faculty of medicine",,
773,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
774,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
775,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
776,"st. olav's university hospitaltrondheim, norway",NO,,,"department of cancer research and molecular medicine, norwegian university of science and technology, trondheim, norway; department of pediatrics",,
777,"rikshospitalet, 0001, 0372 oslo, norway",NO,,,"institute of biotechnology, university of helsinki, 4, finland; institute of clinical medicine, sognsvannsveien 20",,
778,"university of oslo, 2276, box 1048 no-0316 oslo, norway",NO,,,"ii. institute for theoretical physics, university of hamburg, luruper chausse 149, de-1 hamburg, germany and department of physics",,
779,"montebello, 0310, oslo, norway",NO,,,"department of cell biology, institute for cancer research",,
780,"box, 5003, n-1432 ås, norway",NO,,,"2department of animal and aquacultural sciences,norwegian university of life sciences",,
781,"box, 5003, n-1432 ås, norway",NO,,,"2department of animal and aquacultural sciences,norwegian university of life sciences",,
782,"dental facultyuniversity of oslo, norway",NO,,,department of physiology and biochemistry,,
783,"rikshospitalet, 0027, n- oslo, norway",NO,,,"department of surgery, section of transplant surgery",,
784,"norwegian university of science and technology, 7489, n- trondheim, norway",NO,,,unigen center for molecular biology/institute of laboratory medicine,,
785,"oslo university hospitaloslo, norway",NO,,,"division of emergencies and critical care, department of anesthesiology",,
786,"austevoll aquaculture research station, 5392, storebø, norway",NO,,,institute of marine research,,
787,"institute of medical geneticsuniversity of oslo, norway",NO,,,,,
788,"faculty of medicineuniversity of oslo (ms knudsen and dr moen), norway",NO,,,"norwegian neonatal network, women and children department, oslo university hospital hf rikshospitalet (ms knudsen), and department of nursing science, institute of health and society",,
789,"haukeland university hospitalbergen, norway",NO,,,department of heart disease,,
790,"norwegian university of science and technology (ntnu), 7491, trondheim n-, norway",NO,,,"mi lab, department of circulation and medical imaging",,
791,"mailbox, 7810, 5020, norway",NO,,,"regional centre for child and youth mental health and child welfare, uni research health, bergen",,
792,"mailbox, 7810, 5020, norway",NO,,,"regional centre for child and youth mental health and child welfare, uni research health, bergen",,
793,"norwegian institute of public healthbergen, norway",NO,,,department of health promotion,,
794,"helse fonna hfhaugesund, norway",NO,,,department of research and innovation,,
793,"mailbox, 7810, 5020, norway",NO,,,"regional centre for child and youth mental health and child welfare, uni research health, bergen",,
794,"uit the arctic university of norway, 9037, tromsø, norway",NO,,,"hylleraas centre for quantum molecular sciences, department of chemistry",,
795,"centre for the study of professionsoslo and akershus university college of applied sciences, norway",NO,,,,,
796,"norwegian university of science and technology, 9977, n-7491 trondheim, norway",NO,,,"school of biological sciences, university of portsmouth, portsmouth po1 2dy, united kingdom; institute of arctic biology, university of alaska, fairbanks, ak 5; and department of biology",,
797,"university of bergenbergen, norway",NO,,,institute of medicine,,
798,"university of oslooslo, norway",NO,,,"center for habilitation and rehabilitation models and services, medical faculty, dept. of neurohabilitation, oslo university hospital",,
799,"north norway rehabilitation centertromsø, norway",NO,,,department of research and development,,
800,"department of research and developmenttromsø, norway",NO,,,north norway rehabilitation center,,
801,"and institute of health and societyuniversity of oslo, norway",NO,,,"department of neurology, oslo university hospital",,
802,"north norway rehabilitation centertromsø, norway",NO,,,department of research and development,,
803,"nordland hospital trustbodø, norway",NO,,,psychiatric research centre of northern norway,,
804,"nordland hospital trustbodø, norway",NO,,,psychiatric research centre of northern norway,,
805,"uit-the arctic university of norwaytromsø, norway",NO,,,department of clinical medicine,,
805,"uit-the arctic university of norwaytromsø, norway",NO,,,department of clinical medicine,,
806,"university hospital of north norwaytromsø, norway",NO,,,division of mental health and addictions,,
806,"rikshospitalet university hospitaluniversity of oslo, norway",NO,,,research institute for internal medicine,,
807,"po box  blindern, 1046, 0316 oslo, norway",NO,,,"department of nutrition,institute of basic medical sciences,university of oslo",,
808,"po box  blindern, 1046, 0316 oslo, norway",NO,,,"department of nutrition,institute of basic medical sciences,university of oslo",,
809,"po box  blindern, 1046, 0316 oslo, norway",NO,,,"department of nutrition,institute of basic medical sciences,university of oslo",,
810,"po box  blindern, 1046, 0316 oslo, norway",NO,,,"department of nutrition,institute of basic medical sciences,university of oslo",,
811,"po box  blindern, 1046, 0316 oslo, norway",NO,,,"department of nutrition,institute of basic medical sciences,university of oslo",,
812,"haukeland university hospital, 5021, bergen, norway",NO,,,department of obstetrics and gynaecology,,
813,"research institute of internal medicineoslo university hospital rikshospitalet, norway",NO,,,,,
814,"norges teknisk-naturvitenskapelige universitet, 7006, trondheim, norway",NO,,,"barne- og ungdomsklinikken, st. olavs hospital og institutt for laboratoriemedisin, det medisinske fakultet",,
815,"the norwegian institute of public healthoslo, norway",NO,,,department of foodborne infections,,
816,"oslo university hospitaloslo, norway",NO,,,division of pathology,,
817,"university of bergen, 5007, bergen, norway",NO,,,,,
818,"gerd-ragna bloch thorsens gate 8, 4011, stavanger, norway",NO,,,stavanger university hospital,,
819,"university of oslooslo, norway",NO,,,oslo university hospital,,
820,"norwegian school of sport sciencesoslo, norway",NO,,,oslo sports trauma research center,,
820,"vestre viken hfdrammen, norway",NO,,,"department of neurology, drammen hospital",,
821,"oslo university hospitaloslo, norway",NO,,,department of neurology,,
822,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
821,"vestre viken hfdrammen, norway",NO,,,"department of neurology, drammen hospital",,
822,"oslo university hospitaloslo, norway",NO,,,department of neurology,,
823,"oslo university hospitaloslo, norway",NO,,,department of neurology,,
824,"norwegian university of science and technologytrondheim, norway",NO,,,department of cancer research and molecular medicine,,
825,"po box 750 sentrum, 0106, oslo, norway",NO,,,norwegian veterinary institute,,
826,"st. olavs university hospital, 7006, n- trondheim, norway",NO,,,department of medical microbiology,,
827,"nydalenoslo, norway",NO,,,the norwegian institute of public health,,
828,"oslo university hospitaloslo, norway",NO,,,"medical & scientific department, international olympic committee, lausanne, switzerland.; oslo sports trauma research center, department of sports medicine, norwegian school of sport sciences, oslo, norway.; department of orthopedic surgery",,
829,"p.o. box, 5014, no-1432 as, norway",NO,,,"department of biology and nature conservation, agricultural university of norway",,
830,"sognsveien 220oslo, norway",NO,,,"department of sport medicine, norwegian school of sport sciences",,
831,"pob  dep., 8156, 0033 oslo, norway",NO,,,"department of immunoprohylaxis, national veterinary institute",,
832,"helse sunnmøreaalesund, norway",NO,,,department of internal medicine,,
833,"university of oslooslo, norway",NO,,,"national centre for suicide research and prevention, institute of clinical medicine, faculty of medicine",,
834,"the national hospitaloslo, norway",NO,,,department of neurosurgery,,
835,"national hospitaluniversity of oslo, norway",NO,,,department of thoracic medicine,,
836,"national hospitaluniversity of oslo, norway",NO,,,department of obstetrics and gynecology,,
837,"department of neurology and the laboratory for the study of autonomic disorderstrondheim university hospital, norway",NO,,,,,
838,"post box  blindern, 1130, oslo, norway",NO,,,"department of general practice and community medicine, university of oslo",,
839,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,,,
840,"university of tromsö, 9037, tromsö, norway",NO,,,"department of biology, faculty of science",,
841,"box 504, 2304, n- hamar, norway",NO,,,norsvin,,
842,"st. olav's hospitaltrondheim, norway",NO,,,"department of laboratory medicine, children's and women's health, faculty of medicine, norwegian university of science and technology",,
843,"montebellooslo, norway",NO,,,"department of biophysics, institute for cancer research, the norwegian radium hospital",,
844,"thormøhlensgt. 55, 5008, n- bergen, norway",NO,,,"sars international centre for marine molecular biology, university of bergen, bergen high technology centre",,
845,"haukeland university hospitalbergen, norway",NO,,,dept of medicine,,
846,"university of bergenbergen, norway",NO,,,"dept of occupational medicine, haukeland university hospital, bergen, norway centre for international health",,
847,"university of oslo, 0027, oslo no-, norway",NO,,,"department of microbiology, division of diagnostics and intervention, institute of clinical medicine, oslo university hospital, rikshospitalet, oslo no-, norway; department of molecular medicine, faculty of medicine, institute of basic medical sciences",,
848,"department of food safety and infection biologyoslo, norway",NO,,,norwegian school of veterinary science,,
849,"po box, 1050, blindern, norway",NO,,,"department of biology, university of oslo",,
850,"norges geologiske undersøkelsetrondheim, norway",NO,,,,,
