temp_id,address,countries_scope,lat,lon,name,phone,url
751,"university of oslo, 0317, n- oslo, norway",NO,,,institute of basic medical sciences,,
752,"department of health research, 7465, no- trondheim, norway",NO,,,a sintef technology and society,,
753,"department of clinical sciencesuniversity of bergen bergen, norway",NO,,,,,
754,"department of clinical biochemistryhaukeland university hospital bergen, norway",NO,,,,,
755,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
756,"telemark hospitalskien, norway",NO,,,dept. of medicine,,
757,"oslo university hospitaloslo, norway",NO,,,"department of cell biology, institute for cancer research",,
758,"oslo university hospitaloslo, norway",NO,,,"department of cell biology, institute for cancer research",,
759,"oslo university hospitaloslo, norway",NO,,,"department of cell biology, institute for cancer research",,
760,"oslo university hospitaloslo, norway",NO,,,"department of cell biology, institute for cancer research",,
761,"oslo university hospitaloslo, norway",NO,,,"department of cell biology, institute for cancer research",,
762,"trondheim university hospitaltrondheim, norway",NO,,,department of clinical chemistry,,
763,"national hospitaloslo, norway",NO,,,lipid clinic,,
764,"university of oslooslo, norway",NO,,,the norwegian center for stem cell research,,
765,"oslomet - oslo metropolitan universityoslo, norway",NO,,,faculty of health sciences,,
766,"oslomet - oslo metropolitan universityoslo, norway",NO,,,faculty of health sciences,,
767,"cancer registryoslo, norway",NO,,,,,
767,"oslomet - oslo metropolitan universityoslo, norway",NO,,,faculty of health sciences,,
768,"oslomet - oslo metropolitan universityoslo, norway",NO,,,faculty of health sciences,,
769,"university of oslooslo, norway",NO,,,faculty of dentistry,,
769,"oslomet - oslo metropolitan universityoslo, norway",NO,,,faculty of health sciences,,
770,"norwegian university of life sciencesås, norway",NO,,,faculty of environmental sciences and natural resource management,,
771,"norwegian university of life sciencesås, norway",NO,,,faculty of environmental sciences and natural resource management,,
772,"norwegian university of life sciencesås, norway",NO,,,"centre of environmental radioactivity, faculty of environmental sciences and natural resource management",,
773,"norwegian university of life sciencesås, norway",NO,,,"centre of environmental radioactivity, faculty of environmental sciences and natural resource management",,
774,"trondheim, 7006, n-, norway",NO,,,"department of neurosurgery, st,olavs university hospital",,
775,"haukeland university hospitalbergen, norway",NO,,,department of physical medicine and rehabilitation,,
776,"trondheim university hospitaltrondheim, norway",NO,,,"a european palliative care research centre (prc), department of cancer research and molecular medicine, faculty of medicine , ntnu, norwegian university of science and technology and st olavs hospital",,
777,"trondheim university hospitaltrondheim, norway",NO,,,"b cancer clinic, st olavs hospital ",,
777,"trondheim university hospitaltrondheim, norway",NO,,,"a european palliative care research centre (prc), department of cancer research and molecular medicine, faculty of medicine , ntnu, norwegian university of science and technology and st olavs hospital",,
778,"trondheim university hospitaltrondheim, norway",NO,,,"b cancer clinic, st olavs hospital ",,
778,"norwegian university of science and technologytrondheim, norway",NO,,,"c department of circulation and medical imaging , ntnu",,
779,"trondheim university hospitaltrondheim, norway",NO,,,"d department of thoracic medicine , st olavs hospital",,
779,"trondheim university hospitaltrondheim, norway",NO,,,"d department of thoracic medicine , st olavs hospital",,
780,"trondheim university hospitaltrondheim, norway",NO,,,"a european palliative care research centre (prc), department of cancer research and molecular medicine, faculty of medicine , ntnu, norwegian university of science and technology and st olavs hospital",,
781,"oslo university hospital and university of oslooslo, norway",NO,,,e department of oncology ,,
781,"norwegian university of science and technologytrondheim, norway",NO,,,"c department of circulation and medical imaging , ntnu",,
782,"trondheim university hospitaltrondheim, norway",NO,,,"d department of thoracic medicine , st olavs hospital",,
782,"trondheim university hospitaltrondheim, norway",NO,,,"a european palliative care research centre (prc), department of cancer research and molecular medicine, faculty of medicine , ntnu, norwegian university of science and technology and st olavs hospital",,
783,"trondheim university hospitaltrondheim, norway",NO,,,"b cancer clinic, st olavs hospital ",,
783,"the deaconess' hospitalbergen, norway",NO,,,department of medicine,,
784,"mtfs, 7491, trondheim, norway",NO,,,"kavli institute for systems neuroscience and centre for neural computation, norwegian university of science and technology, olav kyrres gate 9",,
785,"mtfs, 7491, trondheim, norway",NO,,,"kavli institute for systems neuroscience and centre for neural computation, norwegian university of science and technology, olav kyrres gate 9",,
786,"mtfs, 7491, trondheim, norway",NO,,,"kavli institute for systems neuroscience and centre for neural computation, norwegian university of science and technology, olav kyrres gate 9",,
787,"buskerud university college, 3603, pb 235  kongsberg, norway",NO,,,department of optometry and visual science,,
788,"rikshospitalet and university of oslooslo, norway",NO,,,"department of immunology, oslo university hospital",,
789,"postboks  nydalen, 4950, 0424 oslo, norway",NO,,,"anestesi- og intensivklinikken, oslo universitetssykehus, rikshospitalet",,
790,"university of oslooslo, norway",NO,,,"division of emergencies and critical care, department of anaesthesiology, oslo university hospital and institute of clinical medicine",,
791,"norwegian university of science and technologytrondheim, norway",NO,,,"department of physiotherapy, østfold hospital trust, fredrikstad, norway; department of public health and general practice",,
792,"haukeland university hospitalbergen, norway",NO,,,department of pediatrics,,
793,"central hospital in rogalandstavanger, norway",NO,,,cardiology division,,
794,"gade instituteuniversity of bergen, norway",NO,,,department of pathology,,
795,"western norway university of applied scienceshaugesund, norway",NO,,,,,
796,"university of bergenbergen, norway",NO,,,centre for international health,,
797,"ullevaal hospitaluniversity of oslo, norway",NO,,,,,
798,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ntnu nanomechanical lab, department of structural engineering",,
799,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ntnu nanomechanical lab, department of structural engineering",,
800,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ntnu nanomechanical lab, department of structural engineering",,
801,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ntnu nanomechanical lab, department of structural engineering",,
802,"norwegian university of science and technology (ntnu), 7491, trondheim, norway",NO,,,"ntnu nanomechanical lab, department of structural engineering",,
803,"center for medical ethicsuniversity of oslo, norway",NO,,,,,
804,"faculty of health sciencesuit - the arctic university of norway, norway",NO,,,"stem cell aging and cancer research group, department of medical biology",,
805,"faculty of health sciencesuit - the arctic university of norway, norway",NO,,,"stem cell aging and cancer research group, department of medical biology",,
806,"norwegian university of life sciences, 8010, ås, norway",NO,,,"natural products research laboratories, department of biology, university of eastern finland, p.o. box 111, 1 joensuu, finland department of ecology and natural resource management",,
807,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
808,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
809,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
810,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
811,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
812,"haukeland university hospitalbergen, norway",NO,,,"from the department of biomedicine, university of bergen, norway (t.v.k., t.r., a.t., e.n., t.s., m.w., o.t., h.w.); and departments of medicine (e.n.) and pathology (m.w.)",,
813,"rikshospitalet university hospitaloslo, norway",NO,,,"section for inherited cancer, department of medical genetics",,
814,"national institute of public healthoslo, norway",NO,,,department of environmental medicine,,
815,"department of pathologybergen, norway",NO,,,gade institute,,
816,"occupational and environmental medicineuniversity of bergen, norway",NO,,,department of public health and primary health care,,
817,"norwegian institute of public healthoslo, norway",NO,,,,,
818,"norwegian institute of public healthoslo, norway",NO,,,,,
819,"norwegian institute of public healthoslo, norway",NO,,,,,
820,"norwegian institute of public healthoslo, norway",NO,,,,,
821,"b faculty of health sciences and social care molde university college, norway",NO,,,,,
822,"n-, 7600, levanger, norway",NO,,,"cancer clinic, department of surgery, levanger hospital, nord-trøndelag hospital trust, kirkegata 2",,
823,"n-, 7491, trondheim, norway",NO,,,"department of cancer research and molecular medicine, faculty of medicine, norwegian university of science and technology (ntnu), prinsesse kristinsgt. 1",,
823,"n-, 7491, trondheim, norway",NO,,,"department of pathology and medical genetics, st. olavs hospital, erling skjalgssons gt. 1",,
824,"vision laboratoryuniversity of oslo, norway",NO,,,,,
825,"department of medical physiologyuniversity of tromso, norway",NO,,,,,
826,"polar environmental centre, 9296, n- tromsø, norway",NO,,,akvaplan-niva,,
827,"university of osloblindern, norway",NO,,,"department of anatomy, institute of basic medical sciences",,
828,"oslo university hospitaloslo, norway",NO,,,department of pathology,,
829,"rikshospitalet, 0027, n- oslo, norway",NO,,,"centre for immune regulation and institute of immunology, university of oslo",,
830,"rikshospitalet, 0027, n- oslo, norway",NO,,,"centre for immune regulation and institute of immunology, university of oslo",,
831,"rikshospitalet university hospital, 0027, n- oslo, norway",NO,,,centre for immune regulation and institute of immunology,,
832,"rikshospitalet, 0027, n- oslo, norway",NO,,,"centre for immune regulation and institute of immunology, university of oslo",,
833,"rikshospitalet, 0027, n- oslo, norway",NO,,,"centre for immune regulation and institute of immunology, university of oslo",,
834,"rikshospitalet university hospital, 0027, n- oslo, norway",NO,,,centre for immune regulation and institute of immunology,,
834,"department of fisheries and natural sciences, 8049, bodø, norway",NO,,,bodø university college,,
835,"0318, 1172, oslo, norway",NO,,,"the natural history museum, university of oslo, p.o. box , blindern",,
836,"norwegian university of science and technology (ntnu), 7491, no- trondheim, norway",NO,,,department of electronics and telecommunications,,
837,"rikshospitaletoslo, norway",NO,,,department of pediatric research,,
838,"university hospital of oslooslo, norway",NO,,,department of urology,,
839,"ullevål hospital and university of oslooslo, norway",NO,,,department of dermatology,,
840,"university of bergenbergen, norway",NO,,,centre for international health,,
841,"the norwegian radium hospitaloslo, norway",NO,,,department of pathology,,
842,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
843,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
844,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
845,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
846,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
847,"st. olav's university hospital, 8905, trondheim, norway",NO,,,"from the departments of circulation and medical imaging (j.r.t., t.e.s., t.f.b.), physics (p.e.g), and cancer research and molecular medicine (h.e.f.), faculty of medicine, norwegian university of science and technology (ntnu), po box , 7491 trondheim, norway; and department of surgery (h.e.f.), and clinic of radiology and nuclear medicine (j.r.t., p.e.g., a.ø.)",,
848,"university of oslooslo, norway",NO,,,,,
849,"university of oslooslo, norway",NO,,,,,
850,"university of oslooslo, norway",NO,,,,,
851,"university of oslooslo, norway",NO,,,department of psychiatry,,
852,"bergen university, 6807, forde, norway",NO,,,"department of research and development, forde health system, school of medicine",,
853,"university of bergenhaukeland hospital, norway",NO,,,department of clinical biochemistry,,
854,"university of osloinstitute of psychiatry, norway",NO,,,,,
855,"haukeland university hospitalbergen, norway",NO,,,"institute of medicine, university of bergen and department of heart disease",,
856,"university of oslorikshospitalet, norway",NO,,,laboratory for immunohistochemistry and immunopathology (liipat),,
857,"oslo universitetssykehusullevål, norway",NO,,,nyremedisinsk avdeling,,
858,"polar environmental centre, 9296, no- tromsø, norway",NO,,,"norwegian radiation protection authority, environmental radioactivity",,
859,"institute of marine researchbergen, norway",NO,,,,,
860,"university of tromsø, 8092, tromsø, norway",NO,,,"department of oncology and palliative medicine, nordland hospital,  bodø, norway ; institute of clinical medicine, faculty of health sciences",,
861,"university of bergenbergen, norway",NO,,,department of clinical medicine,,
862,"nutrition instituteuniversity of oslo, norway",NO,,,,,
863,"department of anesthesiologyuniversity of trondheim, norway",NO,,,,,
864,"university of oslooslo, norway",NO,,,institute of general practice and community medicine,,
865,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
866,"oslo university hospitaloslo, norway",NO,,,department of pathology,,
866,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
867,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
868,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
869,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
870,"0317, 1105, oslo, norway",NO,,,"division of anatomy, department of molecular medicine, institute of basic medical sciences, university of oslo, post box , blindern",,
871,"university of oslooslo, norway",NO,,,"division of mental health services, akershus university hospital , lørenskog , norway , and institute of clinical medicine",,
872,"ullevål university hospitaloslo, norway",NO,,,department of gastroenterology,,
873,"evenstad, 2480, koppang, norway",NO,,,"faculty of applied ecology, hedmark university college",,
874,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,,,
875,"norwegian veterinary instituteoslo, norway",NO,,,,,
876,"university of bergenbergen, norway",NO,,,"sea lice research centre, department of biology",,
876,"norwegian veterinary instituteoslo, norway",NO,,,,,
877,"norwegian veterinary instituteoslo, norway",NO,,,,,
878,"sea lice research centreoslo, norway",NO,,,nmbu school of veterinary science,,
879,"sea lice research centreoslo, norway",NO,,,nmbu school of veterinary science,,
880,"national institute of public healthoslo, norway",NO,,,department of environmental medicine,,
881,"norwegian university of science and technologytrondheim, norway",NO,,,"unit for applied clinical research, department of cancer research and molecular medicine",,
882,"po box 23 ytre laksevaag, 5848, bergen, norway",NO,,,nui as,,
883,"university hospitaloslo, norway",NO,,,"department of comparative medicine, rikshospitalet-radiumhospitalet",,
884,"rikshospitalet university hospitaloslo, norway",NO,,,"department of clinical cancer research, the norwegian radiumhospital",,
885,"postboks  blindern, 1103, 0317 oslo, norway",NO,,,"avdeling for fysiologi, institutt for medisinske basalfag, universitetet i oslo",,
886,"norwegian university of science and technology (ntnu), 7489, trondheim, norway",NO,,,department of circulation and medical imaging,,
887,"department of biochemistry and molecular biologyuniversity of bergen, norway",NO,,,,,
888,"po box  sentrum, 1550, oslo, norway",NO,,,"section for military sport and training, norwegian defence command and staff college, norwegian defence university college",,
889,"po box  sentrum, 1550, oslo, norway",NO,,,"section for military sport and training, norwegian defence command and staff college, norwegian defence university college",,
890,"university of oslo, 0316, oslo, norway",NO,,,"section for genetics and evolutionary biology, department of biosciences",,
891,"haukeland university hospitalbergen, norway",NO,,,department of surgical services,,
892,"haukeland university hospitalbergen, norway",NO,,,department of surgical services,,
893,"university of bergenbergen, norway",NO,,,"department of immunology and transfusion medicine, haukeland university hospital, bergen, and institute of clinical science",,
894,"nordland hospitalbodø, norway",NO,,,department of laboratory medicine,,
895,"uit the arctic university of norwaytromsø, norway",NO,,,"institute of clinical medicine, k.g. jebsen trec",,
895,"nordland hospitalbodø, norway",NO,,,department of laboratory medicine,,
896,"uit the arctic university of norwaytromsø, norway",NO,,,"institute of clinical medicine, k.g. jebsen trec",,
897,"nordland hospitalbodø, norway",NO,,,research laboratory,,
897,"nordland hospitalbodø, norway",NO,,,research laboratory,,
898,"nordland hospitalbodø, norway",NO,,,research laboratory,,
899,"uit the arctic university of norwaytromsø, norway",NO,,,department of obstetrics and gynecology,,
900,"nordland hospitalbodø, norway",NO,,,department of research,,
900,"nordland hospitalbodø, norway",NO,,,research laboratory,,
901,"nordland hospitalbodø, norway",NO,,,department of anesthesiology,,
902,"uit the arctic university of norwaytromsø, norway",NO,,,"institute of clinical medicine, k.g. jebsen trec",,
903,"nordland hospitalbodø, norway",NO,,,research laboratory,,
904,"university of oslooslo, norway",NO,,,"department of immunology, oslo university hospital, and k.g. jebsen irc",,
905,"norwegian university of science and technologytrondheim, norway",NO,,,centre of molecular inflammation research,,
903,"uit the arctic university of norwaytromsø, norway",NO,,,"institute of clinical medicine, k.g. jebsen trec",,
904,"nordland hospitalbodø, norway",NO,,,department of anesthesiology,,
905,"nord universitybodø, norway",NO,,,,,
904,"nordland hospitalbodø, norway",NO,,,department of laboratory medicine,,
905,"uit the arctic university of norwaytromsø, norway",NO,,,"institute of clinical medicine, k.g. jebsen trec",,
905,"university of tromsø - the arctic university of norway, 9037, no- tromsø, norway",NO,,,"department of arctic and marine biology, arctic animal physiology",,
906,"oslo university hospital and university of oslooslo, norway",NO,,,department of pediatrics,,
907,"university of bergenbergen, norway",NO,,,"norlux neuro-oncology laboratory, department of biomedicine",,
908,"p.o. box  dep., 8149, n-0033 oslo, norway",NO,,,national institute of occupational health,,
909,"department of biologybergen, norway",NO,,,university of bergen,,
910,"university of oslooslo, norway",NO,,,"department of nutrition, institute of basic medical sciences",,
911,"the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences, university of tromsø",,
912,"the arctic university of norwaytromsø, norway",NO,,,"department of community medicine, faculty of health sciences, university of tromsø",,
913,"cancer registry of norwayoslo, norway",NO,,,,,
913,"norwegian university of science and technology (ntnu)trondheim, norway",NO,,,department of circulation and medical imaging,,
914,"gade institutedepartment of forensic medicine, norway",NO,,,university of bergen,,
915,"rikshospitaletoslo, norway",NO,,,"k.g. jebsen inflammation research centre, research institute of internal medicine, division of cancer medicine, surgery and transplantation, oslo university hospital",,
916,"rikshospitaletoslo, norway",NO,,,"k.g. jebsen inflammation research centre, research institute of internal medicine, division of cancer medicine, surgery and transplantation, oslo university hospital",,
917,"domus medica, 0372, oslo, norway",NO,,,"department of clinical medicine, department of nutrition, institute of basic medical sciences, faculty of medicine , university of oslo , sognsvannsveien 9",,
918,"university of oslodepartment of general practice and community medicine, norway",NO,,,,,
919,"department of preventive medicineuniversity of oslo, norway",NO,,,,,
920,"university hospitaltrondheim, norway",NO,,,department of neurology,,
921,"akershus university hospitallørenskog, norway",NO,,,a department of neurology ,,
922,"university of oslooslo, norway",NO,,,b institute of clinical medicine ,,
922,"haukeland university hospitalbergen, norway",NO,,,"c norwegian multiple sclerosis registry and biobank, department of neurology ",,
923,"university of bergenbergen, norway",NO,,,"d kg jebsen ms research centre, department of clinical medicine ",,
923,"oslo university hospitaloslo, norway",NO,,,"anaesthesiology, division of critical care",,
924,"university of oslooslo, norway",NO,,,faculty of medicine,,
925,"norwegian knowledge centre for the health servicesoslo, norway",NO,,,,,
926,"innlandet hospital trust-divisiongjøvik, norway",NO,,,department of medicine,,
925,"university of oslooslo, norway",NO,,,faculty of medicine,,
926,"innlandet hospital trust-divisiongjøvik, norway",NO,,,department of medicine,,
926,"university of oslooslo, norway",NO,,,"from the afinnish institute of occupational health, centre of expertise for health and work ability, helsinki, finland; b department of occupational and environmental medicine, bispebjerg hospital university of copenhagen, copenhagen, denmark; cdepartment of occupational medicine and epidemiology, national institute of occupational health, oslo, norway; and dinstitute of general practice and community medicine",,
927,"ullevål university hospitaloslo, norway",NO,,,"department of neuroradiology, division of radiology",,
928,"no-, 7491, trondheim, norway",NO,,,"department of computer and information science, norwegian university of science and technology",,
929,"the norwegian radium hospital, 0310, oslo, norway",NO,,,"department of biochemistry, institute for cancer research",,
930,"the norwegian radium hospitaloslo, norway",NO,,,department of clinical research,,
931,"finland; department of biomedicineuniversity of bergen, norway",NO,,,"faculty of biochemistry and molecular medicine, biocenter oulu, university of oulu",,
932,"norwegian veterinary instituteoslo, norway",NO,,,,,
933,"norwegian veterinary instituteoslo, norway",NO,,,,,
934,"norwegian veterinary instituteoslo, norway",NO,,,,,
935,"norwegian veterinary instituteoslo, norway",NO,,,,,
936,"department of biochemistryuniversity of oslo, norway",NO,,,,,
937,"svanvik, 9925, no-, norway",NO,,,norwegian radiation protection authority (nrpa) ,,
938,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
939,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
940,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
939,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
940,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
941,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
942,"oslo university hospitaloslo, norway",NO,,,department of medical genetics,,
940,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
941,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
941,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
942,"akershus university hospitallørenskog, norway",NO,,,department of hematology,,
942,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
943,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
944,"university of oslooslo, norway",NO,,,institute of basal medical sciences,,
943,"university of oslooslo, norway",NO,,,department of biosciences,,
944,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
945,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
946,"university of oslooslo, norway",NO,,,institute of basal medical sciences,,
945,"vestre viken hospital trustdrammen, norway",NO,,,department of research,,
946,"university of oslooslo, norway",NO,,,k. g. jebsen center for breast cancer research,,
947,"oslo breast cancer research consortium (osbreac)oslo, norway",NO,,,,,
946,"oslo university hospitaloslo, norway",NO,,,department of medical genetics,,
947,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
948,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
948,"oslo university hospitaloslo, norway",NO,,,department of hematology,,
949,"oslo university hospitaloslo, norway",NO,,,research institute of internal medicine,,
950,"university of oslooslo, norway",NO,,,institute of clinical medicine,,
949,"montebellooslo, norway",NO,,,"dept. of biochemistry, institute for cancer research, the norwegian radium hospital and centre for cancer biomedicine, faculty of medicine, university of oslo",,
950,"matre, 5984, n- matredal, norway",NO,,,institute of marine research,,
951,"eastern and southern norwayoslo, norway",NO,,,"department for infant mental health, regional center for child and adolescent mental health",,
952,"eastern and southern norwayoslo, norway",NO,,,"department for infant mental health, regional center for child and adolescent mental health",,
953,"university of oslooslo, norway",NO,,,"department for infant mental health, regional center for child and adolescent mental health, eastern and southern norway, oslo, norway; department of psychology",,
954,"norwegian university of science and technologytrondheim, norway",NO,,,"department of mental health, ntnu",,
955,"st. olav's university hospitaltrondheim, norway",NO,,,department of psychiatry,,
955,"norwegian university of science and technologytrondheim, norway",NO,,,"department of mental health, ntnu",,
956,"st. olav's university hospitaltrondheim, norway",NO,,,department of psychiatry,,
956,"university of bergenbergen, norway",NO,,,"department of clinical medicine, section for psychiatry, faculty of medicine and dentistry",,
957,"haukeland university hospitalbergen, norway",NO,,,division of psychiatry,,
957,"st. olav's university hospitaltrondheim, norway",NO,,,department of psychiatry,,
958,"norwegian university of science and technologytrondheim, norway",NO,,,"department of mental health, ntnu",,
959,"st. olav's university hospitaltrondheim, norway",NO,,,department of psychiatry,,
959,"norwegian university of science and technologytrondheim, norway",NO,,,"department of mental health, ntnu",,
960,"university of bergen, 5020, bergen, norway",NO,,,"norlux neuro-oncology laboratory, department of biomedicine",,
961,"university of bergen, 5020, bergen, norway",NO,,,department of clinical medicine,,
962,"university of bergen, 5020, bergen, norway",NO,,,"molecular imaging center, department of biomedicine",,
963,"university of bergen, 5020, bergen, norway",NO,,,"norlux neuro-oncology laboratory, department of biomedicine",,
964,"university of bergen, 5020, bergen, norway",NO,,,"norlux neuro-oncology laboratory, department of biomedicine",,
965,"university of bergen, 5020, bergen, norway",NO,,,"molecular imaging center, department of biomedicine",,
966,"university of bergen, 5020, bergen, norway",NO,,,"kristian gerhard jebsen brain tumour research centre, department of biomedicine",,
965,"institute for cancer researchoslo, norway",NO,,,,,
966,"norwegian university of science and technologytrondheim, norway",NO,,,department of circulation and medical imaging,,
967,"university of bergenbergen, norway",NO,,,"department of neurology, haukeland university hospital, bergen, norway; kg jebsen centre of ms research, department of clinical medicine, university of bergen, bergen, norway; department of clinical medicine (k1)",,
968,"university of bergenbergen, norway",NO,,,"department of neurology, haukeland university hospital, bergen, norway; kg jebsen centre of ms research, department of clinical medicine, university of bergen, bergen, norway; department of clinical medicine (k1)",,
969,"university of bergenbergen, norway",NO,,,"department of neurology, haukeland university hospital, bergen, norway; kg jebsen centre of ms research, department of clinical medicine, university of bergen, bergen, norway; norwegian ms-registry & biobank, department of neurology, haukeland university hospital, bergen, norway; department of clinical medicine (k1)",,
970,"haukeland university hospitalbergen, norway",NO,,,"kg jebsen centre of ms research, department of clinical medicine, university of bergen, bergen, norway; norwegian ms-registry & biobank, department of neurology",,
971,"university of bergenbergen, norway",NO,,,"department of neurology, haukeland university hospital, bergen, norway; department of clinical medicine (k1)",,
972,"p.o. box  blindern, 1068, 0316 oslo, norway",NO,,,"department of pharmaceutical chemistry, school of pharmacy, university of oslo",,
973,"p.o. box  blindern, 1068, 0316 oslo, norway",NO,,,"department of pharmaceutical chemistry, school of pharmacy, university of oslo",,
974,"p.o. box  dep., 8146, n-0033 oslo, norway",NO,,,norwegian school of veterinary science,,
975,"university hospital of north norwaytromsø, norway",NO,,,"adepartment of surgery and anesthesia, university hospital of north norway, tromsø, norway bdepartment of psychology, university of tromsø, tromsø, norway cdepartment of physical medicine and rehabilitation, university hospital of north norway, tromsø, norway ddivision of child and adolescent health services, department of child and adolescent psychiatry",,
976,"jonas lies vei 91, 5009, n- bergen, norway",NO,,,"university of bergen, department of biomedicine",,
977,"po box 100, 2027, kjeller, norway",NO,,,"department of environmental impacts and economics (impec), norwegian institute for air research (nilu)",,
978,"ostfold university college, 1757, halden, norway",NO,,,department of mathematics and physics,,
979,"norwegian institute for water research (niva)oslo, norway",NO,,,,,
980,"university of oslogaustad hospital, norway",NO,,,,,
981,"institute of clinical medicineuniversity of oslo, norway",NO,,,"department of psychiatric research, diakonhjemmet hospital, oslo, norway; norment and k.g. jebsen center for psychosis research",,
982,"oslo university hospitaloslo, norway",NO,,,"norment and k.g. jebsen center for psychosis research, institute of clinical medicine, university of oslo, norway; division of mental health and addiction",,
983,"institute of clinical medicineuniversity of oslo, norway",NO,,,norment and k.g. jebsen center for psychosis research,,
984,"oslo university hospitaloslo, norway",NO,,,"norment and k.g. jebsen center for psychosis research, institute of clinical medicine, university of oslo, norway; division of mental health and addiction",,
